Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_556.jpg;-2.235335;1;0;5.02305;114.1076;98.55101;1.455163;28.91579;-0.0009202911
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_606.jpg;0;1;0;5.015729;114.283;98.64766;1.43225;28.71143;-0.002261926
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_656.jpg;0;1;0;5.015833;114.5463;98.7922;1.40987;28.58725;-0.003864656
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_706.jpg;0;1;0;5.020374;114.7222;98.88837;1.40448;28.55769;-0.004239033
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_756.jpg;0;1;0;4.983999;114.9862;99.03237;1.407393;28.54392;-0.004398955
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_806.jpg;0;1;0;5.014009;115.1625;99.12838;1.419207;28.53926;-0.004110313
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_856.jpg;0;1;0;5.005784;115.4275;99.27238;1.449074;28.53185;-0.003800295
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_906.jpg;0;1;0;4.999256;115.6042;99.36831;1.47422;28.5245;-0.003552927
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_47_956.jpg;0;1;0;5.011373;115.8688;99.51163;1.502325;28.52212;-0.003239744
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_006.jpg;0;1;0;5.009249;116.0452;99.60709;1.50525;28.51699;-0.002789601
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_056.jpg;0;1;0;4.998186;116.3099;99.74978;1.489885;28.50156;-0.001741273
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_106.jpg;0;1;0;5.013934;116.4865;99.8448;1.487918;28.47686;-0.001545638
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_156.jpg;0;1;0;5.006984;116.7519;99.98728;1.497543;28.43484;-0.001355829
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_206.jpg;0;1;0;5.00166;116.9289;100.0822;1.509954;28.40315;-0.001090808
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_256.jpg;0;1;0;5.013574;117.1941;100.2242;1.524293;28.40268;-0.001504294
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_306.jpg;0;1;0;5.007315;117.3703;100.3185;1.459055;28.37613;-0.001994955
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_356.jpg;0;1;0;5.009112;117.6336;100.4593;1.368247;28.33946;-0.001433628
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_406.jpg;0;1;0;5.010378;117.81;100.5535;1.33303;28.31715;-0.001350555
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_456.jpg;0;1;0;5.016601;118.0749;100.6948;1.299319;28.27604;-0.001026607
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_506.jpg;0;1;0;5.022449;118.2516;100.789;1.289068;28.24199;-0.0005778842
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_556.jpg;0;1;0;5.014253;118.5173;100.9304;1.293692;28.20817;-0.001278959
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_606.jpg;0;1;0;5.016748;118.6945;101.0247;1.305933;28.18508;-0.001186627
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_655.jpg;0;1;0;4.99692;118.9607;101.166;1.334774;28.14652;-0.001389787
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_705.jpg;0;1;0;5.014341;119.1383;101.2602;1.361593;28.12471;-0.00137427
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_756.jpg;0;1;0;5.004821;119.4051;101.4015;1.412734;28.09953;-0.001709347
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_806.jpg;0;1;0;4.997538;119.5827;101.4954;1.441611;28.06436;-0.001475468
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_856.jpg;0;1;0;5.00875;119.8497;101.6365;1.498532;28.03283;-0.001631906
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_906.jpg;0;1;0;5.005706;120.0278;101.7303;1.537359;28.01252;-0.001792609
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_48_955.jpg;0.7655876;1;0;5.029167;120.2926;101.8698;1.45897;27.99048;-0.001578392
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_006.jpg;3.014187;1;0;5.012219;120.4694;101.9634;1.427641;28.06935;-0.002019588
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_056.jpg;5.256764;1;0;5.014592;120.7338;102.1055;1.392332;28.42739;0.01252007
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_106.jpg;7.503922;1;0;5.017269;120.9091;102.2023;1.374304;28.87291;0.05876086
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_156.jpg;9.754536;1;0;4.995423;121.1697;102.3505;1.323681;29.8233;0.1755042
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_205.jpg;12.00482;1;0;5.010633;121.3408;102.4503;1.191344;30.70207;0.2168064
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_256.jpg;11.25405;1;0;4.952157;121.5924;102.6067;0.9870272;32.19946;0.4099535
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_305.jpg;8.997502;1;0;5.009084;121.7588;102.7132;0.8345184;33.19368;0.5390679
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_355.jpg;6.745853;1;0;5.011808;122.0055;102.8764;0.5650545;34.50276;0.73473
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_405.jpg;4.499194;1;0;5.011504;122.1683;102.9873;0.3744372;35.17582;0.8709497
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_455.jpg;2.245052;1;0;5.01141;122.4106;103.1563;0.08561032;35.88491;1.061818
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_505.jpg;0;1;0;5.010961;122.5721;103.2704;359.9411;36.12477;1.152162
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_555.jpg;0;1;0;5.014688;122.817;103.4433;359.8999;36.21785;1.147021
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_605.jpg;0;1;0;5.01665;122.9815;103.5602;359.9754;36.22775;1.079255
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_655.jpg;0;1;0;5.011553;123.2271;103.7374;0.08874217;36.23282;0.9854658
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_705.jpg;0;1;0;5.005897;123.3904;103.8558;0.1690618;36.22498;0.9155039
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_755.jpg;1.501357;1;0;5.011595;123.6354;104.0345;0.3136225;36.25203;0.8044767
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_805.jpg;3.769835;1;0;5.011091;123.7982;104.1545;0.4186111;36.39277;0.7359438
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_855.jpg;6.01158;1;0;5.01158;124.0411;104.3363;0.5743803;36.86023;0.6498165
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_905.jpg;8.257058;1;0;5.011423;124.2014;104.4591;0.666869;37.37774;0.6122222
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_49_955.jpg;10.5054;1;0;5.005936;124.4388;104.6462;0.7642249;38.51028;0.5814531
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_005.jpg;12.75799;1;0;5.018005;124.5939;104.7735;0.778976;39.56512;0.58404
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_055.jpg;15;1;0;5.016271;124.8197;104.969;0.70044;41.44917;0.6677846
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_105.jpg;15;1;0;5.012568;124.9663;105.1024;0.5917809;42.81003;0.7571721
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_155.jpg;15;1;0;5.013936;125.1795;105.3069;0.3256621;44.99231;0.9328017
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_206.jpg;15;1;0;5.008965;125.3167;105.4473;0.11869;46.43951;1.119495
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_255.jpg;15;1;0;5.007832;125.5186;105.6623;359.859;48.47548;1.340946
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_305.jpg;15;1;0;5.009248;125.6524;105.8104;359.856;49.67751;1.403174
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_355.jpg;15;1;0;5.001108;125.851;106.0382;0.01678802;51.40327;1.331416
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_405.jpg;15;1;0;5.001352;125.9787;106.1938;0.07969879;52.734;1.261282
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_455.jpg;15;1;0;5.0031;126.1613;106.4304;0.03983809;54.87128;1.13345
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_505.jpg;14.25091;1;0;5.018524;126.2758;106.5936;0.0004234984;56.36851;1.147023
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_555.jpg;11.99383;1;0;5.011113;126.4401;106.8443;-0.0003777415;58.31622;1.234101
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_605.jpg;9.746396;1;0;5.004236;126.5478;107.0125;-0.001795273;59.3482;1.175834
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_655.jpg;7.50066;1;0;5.013734;126.7031;107.2702;0.0223059;60.7916;1.097897
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_705.jpg;8.261075;1;0;5.010694;126.8013;107.4444;0.01483173;61.63283;1.109399
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_755.jpg;10.51137;1;0;5.010268;126.9428;107.7089;0.004991187;62.88399;1.155998
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_805.jpg;12.75975;1;0;5.009355;127.0337;107.8872;0.008206366;63.81194;1.167011
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_855.jpg;15;1;0;5.009601;127.164;108.1574;0.01213012;65.42247;1.162347
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_905.jpg;15;1;0;5.009314;127.2463;108.3397;0.01386787;66.62337;1.157784
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_50_955.jpg;15;1;0;5.009406;127.3624;108.6162;0.01330856;68.51716;1.158169
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_005.jpg;15;1;0;5.008182;127.4347;108.8023;0.003203879;69.81218;1.166731
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_055.jpg;15;1;0;5.007415;127.5358;109.0844;359.9938;71.78043;1.177277
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_105.jpg;15;1;0;5.009363;127.5982;109.2744;0.003881455;73.0863;1.176177
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_155.jpg;15;1;0;5.007648;127.6838;109.5616;-0.003736661;75.07676;1.171502
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_205.jpg;15;1;0;5.009271;127.7353;109.7549;0.006505222;76.40884;1.176719
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_255.jpg;15;1;0;5.007353;127.8042;110.0464;359.9889;78.42772;1.182608
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_305.jpg;13.50286;1;0;5.01029;127.8447;110.2425;0.01295559;79.73529;1.194685
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_355.jpg;11.2603;1;0;5.004593;127.8978;110.5375;0.01083173;81.48452;1.187872
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_405.jpg;9.009943;1;0;5.008702;127.93;110.7351;0.01122288;82.54083;1.118826
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_455.jpg;6.75098;1;0;5.010726;127.9692;111.0328;0.01262823;83.90266;1.112952
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_505.jpg;4.503951;1;0;5.010666;127.9917;111.2314;359.9941;84.58033;1.117967
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_555.jpg;2.266011;1;0;5.010525;128.0218;111.5308;0.02177947;85.2869;1.103005
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_605.jpg;0.02352644;1;0;5.009913;128.0404;111.7305;0.03107456;85.55009;1.074049
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_655.jpg;2.295608;1;0;5.012057;128.0657;112.0304;0.05003168;85.82416;1.021835
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_705.jpg;4.542415;1;0;5.011398;128.0803;112.2306;0.07215264;86.08776;1.006925
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_755.jpg;6.776623;1;0;5.011268;128.0986;112.5313;0.1159122;86.70281;1.012896
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_805.jpg;9.027015;1;0;5.010641;128.1082;112.7317;0.1363343;87.3061;1.03129
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_855.jpg;6.756449;1;0;5.011004;128.1193;113.0316;0.1264576;88.33945;1.045206
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_905.jpg;4.51548;1;0;5.012367;128.1248;113.2313;0.09587742;88.95268;1.038871
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_51_955.jpg;2.275028;1;0;5.011626;128.1301;113.531;0.05333026;89.6321;1.039068
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_005.jpg;0.01724605;1;0;5.011629;128.1324;113.7311;0.03420032;89.88727;1.031856
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_055.jpg;0;1;0;5.012048;128.1345;114.0317;0.03553648;90.06;1.011561
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_105.jpg;0;1;0;5.011483;128.1353;114.2326;0.06115019;90.10495;0.9924572
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_155.jpg;0;1;0;5.012073;128.1359;114.5345;0.128203;90.1308;0.9407562
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_205.jpg;0;1;0;5.017728;128.1359;114.7364;0.2102737;90.13614;0.9052728
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_255.jpg;2.248877;1;0;5.005628;128.1352;115.0397;0.3546529;90.24039;0.8368727
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_305.jpg;4.497033;1;0;5.005828;128.1336;115.2417;0.4458259;90.45831;0.7879482
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_355.jpg;6.748274;1;0;5.01694;128.1286;115.5441;0.5604391;91.05283;0.7213876
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_405.jpg;9.010453;1;0;5.017118;128.1227;115.7453;0.6180075;91.68018;0.694719
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_455.jpg;11.24965;1;0;5.004056;128.1087;116.0463;0.6541262;92.94391;0.6932727
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_505.jpg;13.51126;1;0;4.995255;128.0957;116.2449;0.6055278;94.04147;0.7024531
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_555.jpg;15;1;0;5.001249;128.0679;116.5419;0.4858782;95.98904;0.8118734
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_605.jpg;15;1;0;5.003603;128.0446;116.7379;0.3403491;97.39435;0.9105674
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_655.jpg;15;1;0;5.008888;128.0009;117.0298;0.07584389;99.51352;1.155884
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_705.jpg;15;1;0;5.005937;127.968;117.2239;359.9066;100.8581;1.272838
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_755.jpg;15;1;0;5.008838;127.9121;117.5174;359.8659;102.643;1.373842
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_805.jpg;15;1;0;5.001894;127.871;117.7145;359.9685;103.7784;1.335151
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_855.jpg;15;1;0;5.002188;127.8015;118.0083;0.06518657;105.623;1.198261
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_905.jpg;15;1;0;5.005997;127.7485;118.2008;0.06144595;107.0592;1.157098
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_52_955.jpg;15;1;0;5.015023;127.6588;118.4855;359.9888;109.2668;1.172463
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_005.jpg;15;1;0;5.005459;127.5917;118.6743;0.01822162;110.6511;1.24247
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_055.jpg;15;1;0;5.003562;127.4864;118.9543;0.0006307787;112.5631;1.248311
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_105.jpg;15;1;0;5.002902;127.4129;119.14;-0.0002026112;113.7418;1.14541
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_154.jpg;15;1;0;5.00922;127.2896;119.4141;0.01916442;115.8391;1.151425
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_205.jpg;15;1;0;5.00848;127.2019;119.5936;0.01474363;117.1965;1.192719
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_255.jpg;15;1;0;5.008639;127.0647;119.8598;0.004548879;119.198;1.172354
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_305.jpg;15;1;0;5.012517;126.9675;120.0347;0.01438635;120.5706;1.165161
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_355.jpg;15;1;0;5.008881;126.8139;120.292;0.008580212;122.584;1.185947
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_404.jpg;15;1;0;5.00792;126.7069;120.4607;0.0009138046;123.8956;1.178986
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_455.jpg;15;1;0;5.013041;126.5379;120.7082;0.004153982;125.886;1.233382
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_505.jpg;15;1;0;5.003665;126.4225;120.8711;-0.002345423;127.1106;1.187565
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_554.jpg;15;1;0;5.010674;126.2406;121.1099;0.01114353;129.1421;1.158539
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_604.jpg;12.75303;1;0;5.008978;126.1145;121.265;0.006415416;130.434;1.171629
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_654.jpg;10.45806;1;0;5.013673;125.9192;121.4924;0.003381744;132.1751;1.214816
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_705.jpg;8.252945;1;0;5.00462;125.7872;121.6427;0.003637556;133.1216;1.143674
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_755.jpg;5.999801;1;0;5.012387;125.5828;121.8629;0.01113009;134.358;1.098694
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_804.jpg;3.754397;1;0;5.01115;125.4437;122.007;0.009796866;134.9731;1.092413
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_854.jpg;1.497946;1;0;5.011449;125.2324;122.2205;0.007743727;135.5837;1.08616
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_905.jpg;0;1;0;5.011562;125.0905;122.3621;0.01200931;135.7852;1.062048
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_53_954.jpg;0;1;0;5.012063;124.9478;122.5033;0.02490332;135.8891;1.024546
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_004.jpg;0;1;0;5.011507;124.7323;122.7143;0.08118241;135.9608;0.9744584
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_055.jpg;-1.504849;1;0;5.012063;124.5157;122.9257;0.1826176;135.9384;0.904227
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_104.jpg;-3.755407;1;0;5.005267;124.3715;123.0674;0.2798094;135.7871;0.8320689
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_154.jpg;-5.998446;1;0;5.015613;124.2281;123.2102;0.3867738;135.4846;0.7222034
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_204.jpg;-6.747591;1;0;5.015412;124.015;123.427;0.5752075;134.7246;0.4879104
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_255.jpg;-4.490623;1;0;5.011307;123.804;123.6465;0.7854086;133.9029;0.1951739
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_304.jpg;-2.251149;1;0;5.01151;123.6639;123.7936;0.9411782;133.481;-0.003416729
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_354.jpg;0;1;0;5.0116;123.454;124.0135;1.131221;133.1265;359.7695
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_404.jpg;0;1;0;5.011235;123.3142;124.1592;1.214342;133.0324;359.6787
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_454.jpg;0;1;0;5.010216;123.1054;124.3749;1.180104;132.9785;359.7053
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_504.jpg;0;1;0;5.008741;122.9666;124.5191;1.110066;132.7752;359.7861
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_554.jpg;0;1;0;4.992881;122.7629;124.7349;0.9936799;132.9584;359.831
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_604.jpg;0;1;0;5.013129;122.6258;124.8806;0.9667244;132.9522;359.8554
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_654.jpg;0;1;0;5.005203;122.4887;125.0266;0.9570209;132.9635;359.88
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_704.jpg;0;1;0;4.99666;122.2826;125.2459;0.9680777;133.0005;359.9244
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_754.jpg;0;1;0;5.005968;122.145;125.3923;0.9967513;133.0231;359.9599
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_804.jpg;0;1;0;4.999219;121.9385;125.6124;1.055679;133.0502;-0.003806315
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_854.jpg;0;1;0;5.006318;121.801;125.7596;1.105884;133.0528;-0.003134787
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_904.jpg;0;1;0;5.000768;121.5945;125.9809;1.19644;133.0476;-0.002932444
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_54_954.jpg;0;1;0;5.012999;121.4575;126.1279;1.244996;133.0493;-0.002947122
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_004.jpg;0;1;0;5.007449;121.2513;126.3493;1.341145;133.0371;-0.002537577
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_054.jpg;-2.247916;1;0;5.02411;121.114;126.4973;1.405382;132.9872;-0.002337535
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_104.jpg;-4.496774;1;0;5.015296;120.9097;126.7198;1.489133;132.6892;-0.001423615
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_154.jpg;-5.237126;1;0;5.009459;120.775;126.8684;1.495113;132.3092;-0.003235089
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_204.jpg;-2.991593;1;0;4.973999;120.575;127.0918;1.453902;131.7211;-0.0009897357
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_254.jpg;-0.7475939;1;0;5.009625;120.4419;127.2415;1.441075;131.4457;-0.002747939
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_304.jpg;0;1;0;5.006713;120.2422;127.4667;1.438641;131.2758;-0.005305581
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_354.jpg;0;1;0;5.029387;120.1092;127.6171;1.445814;131.2476;359.9936
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_404.jpg;-2.275129;1;0;5.011809;119.9107;127.8428;1.451169;131.1094;359.9943
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_54_55_454.jpg;-4.510354;1;0;5.016365;119.7788;127.9943;1.46821;130.935;-0.005358922
